client_id,topic,category_id
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,17
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,5
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,8
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,5
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,40
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,7
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,0
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,40
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,7
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,14
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,17
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,5
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,8
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,5
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,40
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,7
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,0
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,40
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,7
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,14
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,17
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,5
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,8
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,5
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,40
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,7
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,0
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,40
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,7
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,14
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,17
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,5
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,2
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,8
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,5
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,40
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,7
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,4
c8a7ce21-d6b4-4c98-a4d9-84fadbd4380a,1,0
5b884f81-9390-4ea9-89b2-de468c0c9617,3,5
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,40
5b884f81-9390-4ea9-89b2-de468c0c9617,3,0
5b884f81-9390-4ea9-89b2-de468c0c9617,3,0
5b884f81-9390-4ea9-89b2-de468c0c9617,3,4
5b884f81-9390-4ea9-89b2-de468c0c9617,3,2
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,5
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,40
5b884f81-9390-4ea9-89b2-de468c0c9617,3,2
5b884f81-9390-4ea9-89b2-de468c0c9617,3,5
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,40
5b884f81-9390-4ea9-89b2-de468c0c9617,3,0
5b884f81-9390-4ea9-89b2-de468c0c9617,3,0
5b884f81-9390-4ea9-89b2-de468c0c9617,3,4
5b884f81-9390-4ea9-89b2-de468c0c9617,3,2
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,5
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,40
5b884f81-9390-4ea9-89b2-de468c0c9617,3,2
5b884f81-9390-4ea9-89b2-de468c0c9617,3,5
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,40
5b884f81-9390-4ea9-89b2-de468c0c9617,3,0
5b884f81-9390-4ea9-89b2-de468c0c9617,3,0
5b884f81-9390-4ea9-89b2-de468c0c9617,3,4
5b884f81-9390-4ea9-89b2-de468c0c9617,3,2
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,5
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,17
5b884f81-9390-4ea9-89b2-de468c0c9617,3,40
5b884f81-9390-4ea9-89b2-de468c0c9617,3,2
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,19
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,1
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,40
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,21
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,17
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,11
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,38
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,19
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,1
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,40
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,19
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,1
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,40
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,21
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,17
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,11
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,38
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,19
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,1
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,40
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,19
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,1
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,40
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,21
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,17
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,11
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,38
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,19
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,1
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,40
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,19
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,1
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,40
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,21
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,17
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,11
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,38
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,0
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,19
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,5
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,1
ae34ca3b-2531-4e24-9a19-d1da589f043d,4,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,17
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,30
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,8
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,2
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,15
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,19
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,4
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,7
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,17
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,30
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,8
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,17
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,30
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,8
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,2
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,15
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,19
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,4
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,7
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,17
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,30
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,8
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,17
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,30
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,8
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,2
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,15
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,19
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,4
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,7
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,40
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,17
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,30
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,5
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,0
b68fc553-0ae7-4a66-9e7a-b080d391f285,0,8
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,38
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,15
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,14
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,38
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,15
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,14
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,38
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,15
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,14
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,38
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,15
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,14
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,38
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,15
6d3d8dfc-0020-4744-86d8-493c498faa30,3,2
6d3d8dfc-0020-4744-86d8-493c498faa30,3,14
6d3d8dfc-0020-4744-86d8-493c498faa30,3,17
6d3d8dfc-0020-4744-86d8-493c498faa30,3,5
6d3d8dfc-0020-4744-86d8-493c498faa30,3,40
e023bffe-574b-4999-9812-57832b8cfc16,0,2
e023bffe-574b-4999-9812-57832b8cfc16,0,30
e023bffe-574b-4999-9812-57832b8cfc16,0,4
e023bffe-574b-4999-9812-57832b8cfc16,0,11
e023bffe-574b-4999-9812-57832b8cfc16,0,2
e023bffe-574b-4999-9812-57832b8cfc16,0,14
e023bffe-574b-4999-9812-57832b8cfc16,0,38
e023bffe-574b-4999-9812-57832b8cfc16,0,0
e023bffe-574b-4999-9812-57832b8cfc16,0,26
e023bffe-574b-4999-9812-57832b8cfc16,0,7
e023bffe-574b-4999-9812-57832b8cfc16,0,2
e023bffe-574b-4999-9812-57832b8cfc16,0,14
e023bffe-574b-4999-9812-57832b8cfc16,0,2
e023bffe-574b-4999-9812-57832b8cfc16,0,30
e023bffe-574b-4999-9812-57832b8cfc16,0,2
e023bffe-574b-4999-9812-57832b8cfc16,0,30
e023bffe-574b-4999-9812-57832b8cfc16,0,4
e023bffe-574b-4999-9812-57832b8cfc16,0,11
e023bffe-574b-4999-9812-57832b8cfc16,0,2
e023bffe-574b-4999-9812-57832b8cfc16,0,14
e023bffe-574b-4999-9812-57832b8cfc16,0,38
e023bffe-574b-4999-9812-57832b8cfc16,0,0
e023bffe-574b-4999-9812-57832b8cfc16,0,26
e023bffe-574b-4999-9812-57832b8cfc16,0,7
e023bffe-574b-4999-9812-57832b8cfc16,0,2
e023bffe-574b-4999-9812-57832b8cfc16,0,14
e023bffe-574b-4999-9812-57832b8cfc16,0,2
e023bffe-574b-4999-9812-57832b8cfc16,0,30
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,14
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,18
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,14
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,0
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,0
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,12
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,2
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,2
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,2
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,14
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,14
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,18
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,14
5e07ffd9-42df-44b5-9bbe-20420bd20b2e,3,0
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,1
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,40
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,1
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,17
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,2
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,4
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,7
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,2
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,14
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,38
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,0
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,17
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,14
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,21
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,1
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,40
1007b0b4-e6e9-4b20-bb83-0a0222bc7fec,1,3
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,12
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,38
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,38
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,2
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,19
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,28
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,5
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,5
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,2
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,40
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,39
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,14
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,5
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,2
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,12
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,38
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,38
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,2
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,5
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,12
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,38
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,38
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,2
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,19
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,28
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,5
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,5
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,2
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,40
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,39
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,14
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,5
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,2
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,12
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,38
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,38
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,2
a616b0bd-b0f0-4299-870d-6bc14b52fa9c,4,5
764cea05-372a-47e5-aa02-aa3fc1a44254,2,0
764cea05-372a-47e5-aa02-aa3fc1a44254,2,14
764cea05-372a-47e5-aa02-aa3fc1a44254,2,19
764cea05-372a-47e5-aa02-aa3fc1a44254,2,0
764cea05-372a-47e5-aa02-aa3fc1a44254,2,17
764cea05-372a-47e5-aa02-aa3fc1a44254,2,2
764cea05-372a-47e5-aa02-aa3fc1a44254,2,2
764cea05-372a-47e5-aa02-aa3fc1a44254,2,12
764cea05-372a-47e5-aa02-aa3fc1a44254,2,14
764cea05-372a-47e5-aa02-aa3fc1a44254,2,0
764cea05-372a-47e5-aa02-aa3fc1a44254,2,2
764cea05-372a-47e5-aa02-aa3fc1a44254,2,40
764cea05-372a-47e5-aa02-aa3fc1a44254,2,5
764cea05-372a-47e5-aa02-aa3fc1a44254,2,17
764cea05-372a-47e5-aa02-aa3fc1a44254,2,5
764cea05-372a-47e5-aa02-aa3fc1a44254,2,0
764cea05-372a-47e5-aa02-aa3fc1a44254,2,14
764cea05-372a-47e5-aa02-aa3fc1a44254,2,3
764cea05-372a-47e5-aa02-aa3fc1a44254,2,0
764cea05-372a-47e5-aa02-aa3fc1a44254,2,14
764cea05-372a-47e5-aa02-aa3fc1a44254,2,19
764cea05-372a-47e5-aa02-aa3fc1a44254,2,0
764cea05-372a-47e5-aa02-aa3fc1a44254,2,17
764cea05-372a-47e5-aa02-aa3fc1a44254,2,2
764cea05-372a-47e5-aa02-aa3fc1a44254,2,2
764cea05-372a-47e5-aa02-aa3fc1a44254,2,12
764cea05-372a-47e5-aa02-aa3fc1a44254,2,14
764cea05-372a-47e5-aa02-aa3fc1a44254,2,0
764cea05-372a-47e5-aa02-aa3fc1a44254,2,2
764cea05-372a-47e5-aa02-aa3fc1a44254,2,40
764cea05-372a-47e5-aa02-aa3fc1a44254,2,5
